GalaxyID,Class2.1,Class3.1,Class3.2,Class4.1,Class7.1,Class7.2,Class7.3
506244,0,0,0.77894,0,0.011173687,0.139285313,0
506250,0,0,0.197845,0,0.578097578,0.153874422,0
506264,0,0,0.251473,0.14075145,0.42948951,0.31758649,0
506271,0,0.204000861,0.343570139,0,0.02348246,0.38912754,0
506283,0,0,0.028176,0,0.256170205,0.693596795,0
506309,0,0.407018666,0.378836334,0.713572057,0.154225516,0.059919484,0
506313,0,0,0.147322,0.09014368,0.645654714,0.103533286,0
506321,0,0,0.362451,0.190319758,0.318714833,0.265504167,0
506329,0,0.156792,0.843208,1,0,0,0
506371,0,0,0.462394,0,0.239499358,0.271103642,0
506375,0,0.568646162,0.091968838,0.231865295,0.273474702,0.064944298,0
506378,0.041468595,0,0.643917405,0.053318937,0,0.181140584,0.133473416
506397,0,0,0.16478,0,0.793898326,0.041321674,0
506409,0.028214809,0.052461612,0.901767578,0.857262329,0,0,0
506410,0,0.052651938,0.611533062,0.1687807,0,0.310118,0
506424,0,0,0.108522,0,0.714874706,0.140359294,0
506439,0.066335798,0.693917023,0.032820179,0,0.007583047,0.195257145,0.004086808
506461,0.018856765,0.127149699,0.643739535,0.451415005,0.1037184,0.0691456,0
506513,0.014919709,0.202363497,0.742862795,0.914273911,0.013868873,0.025985127,0
506579,0,0.01369717,0.98130283,0.995,0,0,0
506589,0,0,0.338961,0,0.618732504,0.042306496,0
506620,0.017228075,0,0.475579925,0.116438611,0,0.443926436,0.036319564
506653,0.196094595,0,0.664505405,0.249703854,0,0.060504758,0.078895242
506661,0,0.177478313,0.259223687,0.232840772,0.441201537,0.080099463,0
506664,0.699868718,0,0.115883282,0.025786116,0,0,0.182832
506676,0,0,0.085,0,0.288087,0.592913,0
506696,0.402971958,0,0.223734042,0,0.021302288,0.198028661,0.146248051
506705,0.65165904,0.172741144,0.063632815,0.067439382,0,0.055022039,0.056944961
506712,0.131728,0.088023811,0.043704189,0,0,0.449435029,0.256579971
506809,0.048077093,0,0.259395907,0,0.551507034,0.141019966,0
506814,0,0.277850976,0.233364024,0.511215,0.148698173,0.331169434,0.008917394
506819,0.064701343,0.252603222,0.448881435,0.356127626,0,0.225916,0
506853,0.087562077,0.399722283,0.37738964,0.408799727,0.009620461,0.100151795,0.025553744
506880,0.021376,0,0.106624,0,0.042728,0.808344,0.020928
506892,0.017977811,0.581366227,0.370960962,0.952327189,0.007171521,0.017838737,0.004684743
506896,0,0,0.240639,0.079483302,0.43340967,0.28985833,0
506902,0,0.142201182,0.588241818,0.135891616,0.13984725,0.12970975,0
506916,0,0.154873861,0.276586139,0,0.357476287,0.169999713,0
506931,0.063132212,0,0.378351788,0,0.51964,0,0
506932,0,0,0.256955,0,0.238541516,0.483259484,0
506953,0,0,0.461292,0.034131456,0.275663776,0.194752224,0
506970,0,0.643102627,0.262470373,0.517079466,0.055084327,0.029157673,0
506980,0.34372965,0,0.46486335,0.218934833,0,0.018928091,0.160389909
506981,0.731331878,0.023666089,0.065417033,0,0.016946371,0.080495486,0.080482142
507013,0.703190716,0.203699284,0,0.123247029,0,0.004979523,0.088130477
507015,0.187316,0.128769822,0.058546178,0,0,0.469262096,0.142548904
507039,0,0.177523754,0.320959246,0,0.152206935,0.222896636,0.01307743
507047,0.847074,0,0,0,0,0,0.133485
507102,0,0.141867822,0.229682178,0.332371167,0.062107506,0.466386866,0.027079184
507108,0,0.158812801,0.054203199,0.169962271,0.246661362,0.514235322,0.023345316
507121,0.187905858,0.28650167,0.443980471,0.563591078,0,0,0.066539
507135,0.040923421,0.409011001,0.144597578,0.409750068,0.014279189,0.363486936,0.016370874
507137,0,0,0.688035,0.152454795,0.156046869,0.135072754,0.010579075
507167,0,0,0.206578,0,0.106701771,0.686720229,0
507176,0.181214857,0.314296463,0.40001368,0.228579246,0.013117683,0.026156817,0.0392745
507206,0.473099102,0,0.302499898,0.060882339,0,0.037585148,0.186815852
507210,0.036979992,0.080977682,0.708817326,0.210533286,0.011033937,0.154261063,0
507231,0,0.840926901,0.108194099,0.635785786,0.00872182,0.03714918,0
507238,0,0,0.518005,0.213677581,0.405125473,0.076869527,0
507248,0.2659836,0.140974766,0.258000634,0.117876085,0,0.141596673,0.191195327
507250,0.180806546,0.370335331,0.191631123,0.347032268,0,0.21012828,0.03715972
507263,0,0.126826252,0.710205748,0.614137912,0.12117,0.01731,0
507269,0.59435,0,0,0,0,0.176544189,0.214427811
507277,0.042592353,0.327170658,0.317886989,0.625851055,0,0.2622531,0.0163729
507287,0.370443395,0,0.028311605,0,0.003492677,0,0.593036323
507334,0.492281564,0,0.473582436,0.473582436,0,0.008087023,0.026048977
507347,0.4724775,0.115808645,0.041683855,0,0,0.020760942,0.341439058
507402,0,0.222196819,0.326322181,0,0.347041023,0.056914977,0
507410,0,0,0.546833,0.157362132,0.061042191,0.376617809,0
507450,0,0,0.542585,0,0.272355069,0.145056931,0
507483,0,0.01998,0.04002,0.01998,0.817364,0.059636,0
507485,0.064072038,0.095382265,0.515748697,0.499499947,0.016494424,0.258221831,0.018846745
507508,0,0.144853203,0.806163797,0.454734485,0.028496546,0.020486454,0
507509,0.032226983,0,0.364047017,0,0.020384808,0.529403103,0.053938692
507514,0,0.129650566,0.305994434,0.084056396,0.146167945,0.418187055,0
507526,0,0,0.341506,0.172096826,0.186312731,0.470694269,0
507543,0.120216191,0,0.347063809,0,0.031689013,0.462231676,0.018175311
507582,0.032497007,0.378892638,0.536791354,0.800323376,0.004867359,0.046951641,0
507584,0,0,0.159177,0,0.457457394,0.274755606,0
507608,0.97251,0,0,0,0,0,0.021807
507614,0,0.042429452,0.763570548,0.654916106,0.183350279,0.009130721,0
507616,0.851039047,0,0.057012953,0,0,0,0.091948
507631,0,0,0.277289,0,0.271690538,0.426213462,0
507643,0,0,0.036135,0,0.335099805,0.320620195,0
507674,0.2819862,0,0.1879908,0,0,0.379825241,0.123919759
507678,0.016164672,0.148182893,0.162528435,0.152691936,0.534726703,0.063499297,0
507689,0.045002269,0.317864818,0.266966913,0.147879967,0.289203896,0.053438104,0
507703,0.004535878,0,0.187021122,0,0.289587541,0.487630459,0
507706,0.200862609,0.274693631,0.21077576,0,0,0.007305153,0.261414847
507730,0.174705128,0,0.058667872,0,0.496610902,0.151137098,0
507765,0,0.089577432,0.763833568,0.361784818,0.091588785,0.037903215,0
507827,0.017535945,0.017645854,0.937578202,0.881813176,0.014094,0,0
507860,0,0.336509391,0.193225609,0,0.337314577,0.100312423,0
507866,0,0,0.3645,0,0.510966717,0.076237283,0
507871,0,0,0.203542,0,0.699402664,0.052137336,0
507888,0.623006101,0.012873517,0.018997382,0.003123029,0.001035369,0,0.344087631
507893,0.349021151,0,0.124577849,0,0,0.132958056,0.373490944
507895,0,0,0.554793,0.236129887,0.062291097,0.367284903,0
507899,0,0.387679803,0.370836197,0.39243494,0.115954784,0.119436216,0
507914,0,0.121341968,0.481303032,0.423397887,0,0.330586064,0.040848936
507937,0.169499915,0.040389834,0.733406251,0.49254597,0.004179859,0.037979339,0.012528747
507963,0,0,0.609715,0,0.381193,0,0
507964,0,0,0.154894,0,0.519702522,0.317475478,0
507966,0.216521554,0,0.311542446,0.068124987,0,0.104710519,0.185757481
507973,0.025908883,0.064834058,0.757255059,0.627415948,0.12383378,0.02482622,0
507999,0.101749162,0.243629754,0.375970084,0.31348344,0.018965544,0.259685456,0
508035,0,0,0.394625,0.356130121,0.518103591,0.069855409,0
508098,0,0,0.311593,0,0.325549976,0.322637024,0
508110,0,0.049509192,0.655478808,0.060633903,0.155844848,0.039383053,0.012986307
508120,0.061895333,0,0.506097667,0,0,0.410232743,0.009436257
508121,0,0,0,0,0.840979527,0.128126473,0
508142,0,0.027605313,0.933381687,0.702419994,0.019274,0.019274,0
508180,0,0,0.290784,0,0.312767268,0.384121732,0
508189,0,0,0.848808,0.386711832,0,0.114106,0
508193,0,0,0.627927,0.208442251,0.011992657,0.360080343,0
508205,0.174983981,0.222046489,0.34640853,0.474587179,0.013499421,0.075339649,0.155697931
508225,0.034101,0.129986824,0.835912176,0.965899,0,0,0
508279,0,0,0.205072,0.119588352,0.702276793,0.064977207,0
508296,0.073750356,0.564460918,0.221189725,0.653255154,0.008555309,0.098787529,0.033256163
508310,0,0,0.073585,0,0.873586249,0.021303751,0
508315,0.374473574,0.06250801,0.073896416,0,0.024911752,0.111977601,0.351548135
508317,0.026373072,0.22258152,0.717481408,0.836397489,0,0.003474408,0.013251592
508331,0,0,0.465427,0,0.271887678,0.175540322,0
508336,0,0.160690441,0.793086559,0.685705575,0.008587124,0.037635876,0
508344,0.045421354,0.215400518,0.351598128,0.124307649,0.184951152,0.186289848,0
508357,0.195244,0,0,0,0.036685441,0.315317034,0.363615524
508365,0.088981164,0,0.251942836,0,0,0.382553554,0.248635446
508372,0.068536453,0,0.406250547,0.166068724,0,0.437232019,0.039574981
508380,0.622082268,0,0.233601732,0,0,0.02483351,0.10850149
508384,0.784571942,0,0.119015058,0.071824397,0,0.001886919,0.094203081
508394,0,0,0.245304,0.137291743,0.619949309,0.115148691,0
508413,0,0,0.268528,0,0.059820312,0.631232688,0
508424,0,0,0,0,0.421340873,0.557579127,0
508442,0,0.177994,0,0,0.716053127,0.083815873,0
508473,0,0,0.231687,0.17090044,0.649156873,0.119156127,0
508479,0,0,0.069741,0,0.861917431,0.04178257,0
508480,0,0,0.130313,0,0.627817357,0.140629643,0
508487,0,0,0.730433,0.494346828,0.0176995,0.2518675,0
508502,0,0.0234765,0.0704295,0,0.233622432,0.577566568,0
508503,0,0.719600265,0.256512735,0.976113,0,0.023887,0
508515,0,0,0.609619,0.430166674,0.064184067,0.309726933,0
508520,0,0.156022637,0.581889363,0.510084622,0.009471135,0.206237865,0
508523,0,0,0.084519,0,0.225152994,0.566296006,0
508539,0.530784551,0.051416454,0.111869996,0.096535929,0,0.011865762,0.294063238
508557,0,0,0.180682,0,0.52479076,0.19872824,0
508567,0.108765048,0,0.074791952,0,0.022459755,0.044046996,0.72238446
508614,0.414525933,0,0.321463067,0.124126856,0,0,0.264011
508626,0,0.121015536,0.660299464,0.442689172,0.030239304,0.164414696,0
508682,0,0.079465828,0.639129172,0.310614845,0.200691011,0.080713989,0
508706,0.056091607,0.121945464,0.214211929,0.154290193,0.552400685,0.055350315,0
508707,0,0.187728833,0.653976167,0.822658899,0.028056974,0.128692026,0
508711,0,0.065498299,0.148983701,0,0.631557083,0.084805917,0
508735,0.053231471,0,0.167509529,0,0.129613148,0.592497852,0
508761,0,0,0.630631,0.436257913,0.219545339,0.115693661,0
508770,0.077682906,0,0.155599094,0,0.035179068,0.682737481,0.018694451
508784,0,0,0.337725,0.072275176,0.094092058,0.55353673,0.014646212
508787,0,0.577325925,0.250455075,0.555204306,0.045948707,0.095732293,0
508818,0.102059965,0.802793583,0.060462453,0.250031752,0.012961975,0.017662025,0
508833,0,0.081805316,0.865574684,0.86260749,0.028444004,0.024175996,0
508846,0,0.304503,0,0.204771873,0.020890489,0.574115099,0.028294035
508858,0,0,0.406763,0,0.013006721,0.104282518,0.435247761
508863,0.047454165,0,0.095050835,0,0.535617048,0.303819952,0
508877,0,0,0.363997,0.206380475,0.319547567,0.275465433,0
508879,0,0,0.275863,0,0.566274933,0.133842067,0
508910,0.134281593,0.1633374,0.385001007,0.442365978,0,0.135013037,0.146691963
508920,0.355895753,0,0.156685247,0.016957104,0,0.037030684,0.450388316
508945,0.170158,0.042571386,0.085270614,0.085270614,0,0.02106,0.68094
508948,0,0.031191,0.249809,0.062382,0.406235,0.312765,0
508967,0,0.243633668,0.316464332,0.420518778,0.320145329,0.069660671,0
509002,0.199950781,0,0.297642219,0.102858008,0,0,0.455394
509012,0.023688855,0.294302754,0.529825392,0.713529324,0,0.127883565,0.012718435
509027,0,0.090966868,0.476650132,0,0.357158735,0.075224265,0
509054,0.097598936,0.089493854,0.52536021,0.195669927,0,0.183419618,0.104127382
509059,0,0,0.152,0,0.545606,0.272394,0
509078,0,0,0.337276,0,0.586413084,0.047257916,0
509128,0,0.095167408,0.107068592,0.108274525,0.362312065,0.325826935,0
509144,0.257734375,0.087745256,0.066895369,0.152396171,0,0.0869685,0.5006565
509155,0.24598232,0.118273291,0.25821339,0,0.037041967,0.129189523,0.17674651
509162,0,0,0.644418,0.171376523,0.100292809,0.242043191,0
509168,0.051694516,0,0.257853484,0.157231061,0.019617497,0.543266051,0.126343763
509175,0,0,0.209153,0,0.177516681,0.596255141,0.017075178
509208,0,0,0.534446,0.389833998,0.101897201,0.363656799,0
509244,0.5014589,0,0.1410261,0,0.010321021,0.054690817,0.252187162
509246,0,0,0.23061,0,0,0.726572,0
509251,0,0,0.068,0,0.79275,0.11325,0
509254,0,0,0.161,0,0.64554,0.09646,0
509258,0.022092163,0.428615227,0.18580761,0.271651083,0,0.095907698,0.267577302
509260,0,0.068382076,0.092870924,0,0.365829362,0.433280638,0
509264,0.02514265,0.829087292,0.136145058,0.922130865,0.006365,0,0
509286,0.205065912,0.045568024,0.195335065,0.101755056,0,0,0.551871
509300,0.066769794,0.666964206,0,0.178079443,0.1999998,0.0222222,0
509303,0,0.690603591,0.284025409,0.974629,0,0.012806682,0.004126318
509318,0.162037249,0.269439982,0.246539769,0.385471961,0,0.142579794,0.170167206
509329,0,0,0.428071,0.192643936,0.502708477,0.040557523,0
509360,0,0.818028318,0.145155682,0.801648411,0.013446934,0.023369066,0
509384,0.470631717,0.358904176,0.080967107,0.392356827,0,0.003231736,0.067370264
509402,0.074518363,0,0.348381637,0.249009259,0,0.380550028,0.140033972
509425,0.21245116,0.408122876,0.305243964,0.466618957,0.003130406,0.049732563,0.015176031
509428,0,0.828300995,0.144429005,0.245183406,0.006989866,0.015096134,0
509433,0.726,0,0,0,0,0,0.269
509449,0,0,0,0,0.110274819,0.842522181,0
509500,0.142743,0,0.142743,0,0.014299234,0.396521609,0.222505157
509524,0.12581025,0.224325211,0.153105539,0.234885346,0.022998948,0.312634283,0.161125769
509555,0.051175,0.091999021,0.856825979,0.62921235,0,0,0
509574,0,0,0,0,0,0.212666304,0.766649696
509611,0.02381975,0,0.26333125,0,0,0.580353662,0.047073338
509616,0.066507288,0,0.792260712,0.691670539,0,0.065863787,0.074531213
509625,0,0,0.180228,0,0.567564346,0.218704654,0
509632,0,0,0.081799,0,0,0.636883977,0.269172023
509633,0.427954077,0,0.250608923,0,0,0,0.321437
509636,0,0,0.58192,0.128290083,0.320557142,0.066528858,0
509647,0.385447927,0.060558242,0.057104831,0.080234567,0,0.062251628,0.416143372
509700,0.121355514,0.271546872,0.423657614,0.453253859,0,0.053406307,0.110044693
509705,0,0,0.064422,0,0.898697739,0.016580261,0
509724,0,0.119986796,0.543822204,0.537821371,0.016687081,0.319156919,0
509759,0,0,0.345781,0,0,0.591782315,0.050220685
509777,0,0,0.145701,0,0.78731427,0.06698473,0
509787,0.02325,0.4624425,0.4443075,0.8831745,0.023,0,0
509793,0,0.065079101,0.576125899,0.364812302,0.091538353,0.263729647,0
509834,0.208345381,0.203076707,0.506103912,0.602651761,0,0.035475284,0.046998716
509862,0,0,0.464948,0.244974592,0.018093318,0.313289533,0.203669149
509872,0,0,0.559925,0,0.414391,0,0
509922,0.065386074,0.384971438,0.383244488,0.186899253,0.096178044,0.070219956,0
509926,0.507620301,0,0.291591699,0,0,0.009689374,0.190914626
510009,0,0,0.185368,0.091372336,0.030081668,0.547802503,0.218453829
510011,0,0,0.315021,0,0.53531143,0.12483257,0
510044,0.983215,0,0,0,0,0,0.016785
510050,0.410049,0,0,0,0,0.09234857,0.49760243
510079,0,0.27833732,0.10852868,0.366257261,0.484275225,0.108027775,0
510085,0,0,0.105489,0,0.460351766,0.377236234,0
510090,0.024218742,0.249110795,0.577316463,0.482445093,0.062914775,0.086439225,0
510112,0,0,0.214089,0,0.321101865,0.463731135,0
510135,0,0.100602513,0.143975487,0,0.504661562,0.239994438,0
510143,0.648884331,0,0.108814669,0.02523521,0,0,0.198262
510175,0.189499265,0.356941708,0.171381027,0.528322735,0,0.232650682,0.049527318
510196,0,0,0.11158,0,0,0.786422432,0.079681568
510253,0,0,0.113886,0,0.44074336,0.36944664,0
510270,0.109000606,0,0.272120394,0,0,0.56554921,0.03853579
510280,0.061375496,0.043234383,0.760065121,0.606889562,0.057279419,0.078045581,0
510285,0,0,0.303945,0,0.055617229,0.609186368,0.012571403
510324,0,0,0.710704,0.103918428,0.01585371,0.27344229,0
510327,0.018450127,0.042044595,0.929478278,0.971522873,0,0.010027,0
510337,0.033151055,0,0.338801945,0,0,0.380804424,0.217627576
510350,0,0,0.630797,0.497277461,0.183055054,0.175007946,0
510367,0.035524636,0.677220364,0,0.08099691,0.24613197,0.02227803,0
510398,0,0.164468203,0.280339797,0,0.016794924,0.402985609,0.091698467
510411,0,0.179153253,0.237559747,0.189685257,0.494075662,0.058467338,0
510416,0,0,0.021816,0,0.654116586,0.065245414,0
510421,0.181558508,0.09999666,0.245128832,0.137788937,0,0.202900156,0.270415844
510430,0,0.32694551,0.57643849,0.903384,0,0.095695,0
510432,0.050236296,0.049619498,0.707075205,0.157689879,0.010623992,0.159136507,0.0103835
510453,0.865060799,0.075060201,0,0,0,0.022104033,0.037774967
510455,0,0,0.178761,0,0.444286864,0.360391136,0
510475,0,0.435749639,0.202111361,0.551597954,0.147390512,0.142677488,0
510480,0.032893859,0.525687331,0.41153881,0.911947278,0.010718627,0.013272373,0
510486,0.146300596,0,0.147689404,0,0.62575,0,0
510496,0.077578074,0.158118829,0.218454097,0.26948613,0,0.415820556,0.054174444
510506,0.038746745,0.365349255,0,0,0.065773488,0.511622512,0
510507,0,0.108192,0.675808,0.784,0.054,0.054,0
510542,0,0.454096838,0.355658162,0.252894584,0.025244283,0.150704717,0
510560,0,0.042165735,0.858715265,0.748554635,0.005869358,0.076383441,0.0067362
510576,0.765870308,0,0.031029692,0,0,0,0.18409
510583,0.147927226,0,0.647739774,0.249015136,0,0.043885115,0.149751885
510598,0.407532264,0,0.233241736,0,0,0.153694287,0.193240713
510610,0.097550498,0.108845274,0.143201228,0.185457832,0.018116976,0.632286024,0
510617,0.096507345,0.253384681,0.480735975,0.457345422,0,0.070168601,0.074128399
510636,0,0,0.216655,0,0.688744204,0.070262796,0
510638,0.048710255,0,0.690174745,0.16947931,0.087331871,0.166836129,0
510656,0.021521098,0.779002448,0.049709455,0.345334194,0.11938131,0.02803469,0
510717,0.020854125,0,0.104020875,0,0.187043007,0.602167993,0
510722,0,0.166708447,0.139500553,0.127245762,0.023384226,0.588295916,0.082110165
510726,0,0.352970238,0.533802762,0.59279977,0.069800709,0.043426291,0
510727,0.035718524,0,0.304613476,0.110065378,0,0.389591598,0.268820402
510728,0.036470615,0,0.350075385,0,0.082147779,0.477607491,0.008667299
510749,0.882216,0,0,0,0,0.00997048,0.09915752
510760,0.378072951,0.083027049,0,0,0,0.012067375,0.484103625
510764,0,0.288721,0,0,0.408260507,0.235277493,0
510791,0,0.017530463,0.628944537,0.158520195,0.0721985,0.2165955,0
510792,0.052104,0,0.208416,0.102625914,0.022362615,0.685399609,0.031717776
510805,0.143553504,0,0.155532496,0,0,0.117375671,0.540165329
510807,0,0.10318475,0.52252625,0.188881502,0.271974236,0.073691349,0.009237415
510824,0,0,0.571855,0,0.063491354,0.343423646,0
510830,0,0.079951539,0.811002461,0.11766384,0.090406876,0.017788124,0
510932,0,0.30047378,0.63018322,0.802303579,0.01839878,0.03694222,0
510935,0,0,0.590786,0.352131497,0.27624794,0.12115506,0
510939,0,0,0.321391,0.1606955,0.355314617,0.256242383,0
510951,0.038379272,0.439122998,0.412988731,0.852111728,0,0.0677752,0.0169438
510980,0,0,0.061,0,0,0.775304,0.020696
510999,0,0,0.605309,0.415140887,0.047331834,0.342847166,0
511003,0.011262226,0.208387501,0.762835274,0.92214883,0,0.017515,0
511021,0.2465554,0.120239048,0.175085552,0,0,0.173754837,0.284365163
511036,0.02375,0,0.07125,0,0.071337,0.760326,0.071337
511046,0,0.624622167,0.281580833,0.524466799,0.011446438,0.067227562,0
511049,0,0,0.396901,0.141800026,0.345432088,0.213055912,0
511059,0,0,0.26114,0,0.638712232,0.077105768,0
511076,0.061783669,0.303269526,0.409624805,0.288461998,0.018081415,0.207240585,0
511081,0.139261797,0.33000404,0.400153163,0.622607968,0,0.039388714,0.091192286
511095,0,0,0.196775,0,0.381872936,0.363546064,0
511117,0.024962625,0.049534748,0.825575628,0.821810028,0.025988714,0.073938286,0
511148,0,0,0.265366,0,0.115632005,0.576654995,0
511152,0,0,0.692543,0.165910449,0.019313277,0.278781723,0
511158,0,0.666841478,0.221167522,0.774408673,0.047162236,0.023545764,0
511161,0,0.138204597,0.800551403,0.35245594,0,0.061244,0
511183,0,0,0.626334,0.29992442,0.235883192,0.128599808,0
511192,0.019392463,0.213432499,0.764781038,0.978213537,0,0,0
511198,0,0.278733246,0.302321754,0.15945718,0.271154387,0.120924613,0
511208,0.058034751,0,0.185659249,0,0.060719259,0.595801105,0.02744832
511244,0,0.122796189,0.133631811,0,0.627803634,0.077740366,0
511309,0.101615659,0.259727499,0.451848842,0.31406845,0.042629399,0.144178601,0
511343,0,0,0.322921,0,0.467890059,0.193970941,0
511348,0,0,0.298427,0.155777999,0.314506101,0.313676899,0
511361,0,0.064382074,0.908538926,0.794477559,0.02054259,0.00653641,0
511374,0,0.087024632,0.882933368,0.910694536,0.017561592,0.011964408,0
511378,0,0,0.050627,0,0.909499334,0.039873666,0
511405,0.986286,0,0,0,0,0,0.013714
511421,0.142569006,0.082416824,0.42268417,0.28319952,0,0.159552641,0.19277736
511434,0.030166327,0.068274559,0.848310114,0.858818757,0.013918401,0.027878599,0
511450,0,0,0.214732,0.127890729,0.138088503,0.561873497,0
511459,0,0,0.076959,0,0.330981546,0.587350454,0
511469,0.075495633,0.092987548,0.670776819,0.358649235,0,0.16058,0
511472,0.050482404,0,0.545489596,0.051614771,0.01744235,0.29993365,0
511481,0,0,0.564976,0,0.241962952,0.145161048,0
511492,0.885664455,0,0.062525545,0.062525545,0,0,0.05181
511528,0,0,0.765967,0.216246272,0.148645826,0.085387174,0
511532,0.010764635,0,0.332167365,0,0.028992627,0.486734656,0.075054718
511539,0.055076307,0.155010871,0.422973822,0.1323741,0.040774279,0.297337721,0
511573,0,0,0.227276,0,0.176777439,0.567871561,0
511592,0.773819,0,0,0,0,0,0.22485
511593,0.043722643,0.025345942,0.449199415,0.076318757,0.110420682,0.371311318,0
511605,0,0.893362204,0.032376796,0.864305108,0.056488545,0.016789455,0
511612,0.028040527,0,0.414441473,0,0,0.361641298,0.195876702
511620,0.052743091,0,0.311353909,0,0.603515,0,0
511624,0.06212775,0.126635987,0.308258263,0.147880571,0,0.493372126,0.009605874
511625,0,0,0.317084,0.172754339,0.221676954,0.406570046,0
511653,0,0,0.151431,0,0.743900241,0.027227759,0
511676,0,0,0.310875,0,0.578616915,0.110508085,0
511707,0,0,0.420793,0.26691447,0.262274201,0.191434799,0
511720,0,0,0.411255,0,0.111072768,0.448970232,0
511725,0.032460352,0,0.022012648,0,0.578480023,0.317433977,0
511729,0,0,0.184986,0,0.071889265,0.661933367,0.057421368
511739,0.362777098,0,0.268933902,0.268933902,0,0.046648221,0.321640779
511779,0.820413645,0,0.022503355,0,0,0,0.11196
511795,0.908169,0,0,0,0,0,0.091831
511799,0,0.475451676,0.515510324,0.990962,0.006018,0,0
511800,0,0.275761794,0.630178206,0.898641747,0.04488696,0.02704704,0
511810,0.027847893,0.140652209,0.722318898,0.615326015,0.067042316,0.033566684,0
511823,0.113481407,0.383636148,0.256756445,0.283698401,0,0.148026926,0.096589074
511830,0,0,0.138938,0,0.152822859,0.665545141,0
511837,0,0,0.257522,0,0.11328492,0.56103008,0
511884,0.044805475,0.082429318,0.186090207,0.15044236,0.12756284,0.506681943,0.025049216
511918,0,0.810418819,0.143310181,0.20108613,0,0.039607,0
511922,0.037124719,0,0.566019281,0.181341257,0,0.380637449,0.015823551
511937,0.260648085,0,0.181248915,0,0.016212645,0.23048512,0.304715235
511947,0,0,0.378949,0.233021045,0.277856153,0.315304481,0.003093366
511989,0,0.915663,0,0.244770455,0.064461805,0.019875195,0
512022,0.251489712,0.061788789,0.438914499,0.28188794,0.046734659,0.18230887,0.009358471
512038,0.109703,0.182021631,0.147087369,0,0.017929957,0.382114593,0.161143451
512051,0,0.06010707,0.65174993,0.575616824,0.03056525,0.21395675,0
512072,0,0,0.134698,0,0.728228421,0.079407579,0
512081,0.024375,0.14639625,0.80422875,0.950625,0,0,0
512091,0,0,0.206977,0.125443585,0.741021849,0.051269151,0
512094,0,0,0.546584,0,0.330383812,0.105916188,0
512134,0,0,0.350476,0,0.521031875,0.108324125,0
512136,0,0,0,0,0.827539043,0.116790957,0
512146,0.037538358,0.057034472,0.16793317,0.09969936,0.013687151,0.526504342,0.197302507
512150,0.045631678,0.665863586,0.088793735,0.261321983,0.188593047,0.002790953,0
512157,0,0.544507483,0.409824517,0.921588869,0,0.045668,0
512162,0.0597215,0,0.4180505,0.165298422,0.348722141,0.138492312,0.00936905
512168,0,0,0.270686,0.125066406,0.070184891,0.636206109,0
512188,0.03007,0.12125097,0.81867903,0.84875679,0,0.03,0
512201,0.040905419,0.053928174,0.883203407,0.937131581,0,0,0
512256,0,0,0.448241,0.126854892,0.329072002,0.122591998,0
512265,0,0,0.203308,0.043791527,0.020222488,0.536338167,0.203283345
512270,0,0.24994485,0.42074015,0.192012421,0.259155645,0.053565355,0
512290,0,0.266637361,0.197469639,0,0.026004991,0.446375009,0
512307,0,0.172459748,0.119611252,0.178633836,0.581405499,0.110591501,0
512312,0,0,0.259853,0,0.153275649,0.478161351,0
512333,0,0.162638809,0.322666191,0.234273224,0.116673967,0.350020033,0
512358,0,0,0.595336,0.187704083,0.081037515,0.310722485,0
512369,0.041923102,0.097032904,0.254750993,0.199040033,0.189495094,0.355290906,0
512377,0,0.2230676,0.4316214,0.163369784,0.008820797,0.258403203,0
512381,0,0,0.573066,0.137459622,0.373337694,0.036948306,0
512395,0,0,0.472375,0.038054058,0.408188209,0.089678791,0
512397,0,0,0.297987,0,0.068223027,0.625028148,0.008761824
512418,0,0.078353234,0.057186766,0.120570827,0.598752469,0.255016531,0
512454,0.138129747,0.137425021,0.015917233,0,0.051133783,0.500861236,0.129497981
512456,0.31808994,0,0.06308206,0,0.024047386,0.274683193,0.144596421
512481,0,0,0,0,0.197509,0.802491,0
512498,0,0.169994627,0.784543373,0.824532788,0.00741267,0.03804933,0
512503,0,0,0.180656,0,0.447659349,0.320631651,0
512512,0,0,0.291608,0,0.142735887,0.533132113,0
512551,0,0.102881472,0.782676528,0.478593622,0,0.104415,0
512571,0,0.761963787,0.129449213,0.610766771,0.086278379,0.014757621,0
512650,0.03293728,0,0.77569672,0.209599459,0.191366,0,0
512651,0.093628972,0.202462304,0.219790724,0.166944491,0.148193805,0.09112724,0.019730955
512657,0,0.046165652,0.609354348,0.333938276,0.091861837,0.225335163,0
512687,0,0,0.590279,0,0,0.322185123,0.086764877
512717,0.022461509,0.3046835,0.572610992,0.32131788,0.045512229,0.009077771,0
512753,0.053427977,0,0.875076023,0.734376925,0,0.067546,0
512757,0.031921005,0.189566513,0.707853483,0.745502046,0,0.045887,0
512830,0.082425663,0.142843414,0.686599924,0.722904658,0.008594094,0.069910445,0.009626373
512836,0.049696063,0,0.474844937,0.079994277,0.373713023,0.075517977,0
512843,0,0.047518933,0.697689067,0.317389304,0,0.202110304,0.013695696
512860,0,0,0.096726,0,0.766011238,0.067126762,0
512864,0,0,0.428284,0,0.535479663,0.027894337,0
512879,0.02196625,0.047778834,0.018119916,0,0.646582401,0.265552599,0
512893,0,0,0.308831,0,0.334325517,0.337214483,0
